,index,text,blob_polarity,blob_subjectivity,vader_score,vader_sentiment
4251,5129,mosul full u military instructor assisting daesh fighter controlling situation middle east,0.08333333333333333,0.21666666666666667,0.1531,positive
4252,5130,estonia three baltic state preparing war russia,0.0,0.0,-0.5994,negative
4253,5131,ukrainian armed force used chemical weapon donbas,0.0,0.0,-0.296,negative
4254,5132,belgian airstrikes killed six civilian bombardment syrian town hassajek aleppo region october 18th,-0.2,0.0,-0.6705,negative
4255,5133,eu implement mechanism russian medium blocked,0.0,0.0,-0.2732,negative
4256,5134,radical right group right sector brutally assaulted group kharkiv child speaking russian young men balaklavas allegedly attacked playground industrial kharkiv neighborhood 14 october two victim cited 12year old danyil 11year old denys unidentified elderly woman 10year old ivan allegedly also received thrashing,-0.016233766233766236,0.30194805194805197,-0.91,negative
4257,5138,russian separatist militant arsen pavlov motorola killed latvian hitman mark ozolinych working ukrainian security agency photo man included article latvian militant long tradition getting involved internal conflict fighting russia well known brutality,-0.0625,0.1,-0.8689,negative
4258,5141,effort usled coalition daesh mosul fact last phase hillary clinton presidential campaign motif move daesh fighter iraq syria safe corridor order fight assads regime strengthen migration flow europe would include daesh soldier,0.25,0.2833333333333333,0.4939,positive
4259,5142,russian air force accused atrocity syria daily basis without proof u official creating bad pr russia painting fighter jet distinct russian camouflage conducting falseflag bombing raid humanitarian convoy civillians even u military personnel else would u paint jet potential adversorys colour,-0.07142857142857141,0.2952380952380952,-1.7174,negative
4260,5143,talk ålands remilitarization met cheer sweden,0.0,0.0,0.5106,positive
4261,5144,west dehumanising russia way hitler used dehumanise jew order destroy russian nation west turned saddam hussein slobodan milosevic symbol evil turning vladimir putin russia symbol evil,-0.55,0.5,-0.9231,negative
4262,5145,italian journalist andrea rocchelli killed may 2014 near slavyansk ukraine alongside russian journalist andrei mironov fact deliberately shot ukrainian army full control territory time,0.049999999999999996,0.19,-0.6705,negative
4263,5146,medium source claim european commission fear rigged parliamentary election montenegro,0.0,0.0,-0.6908,negative
4264,5147,ukraine sanction russia running country economy ground government taking irresponsible step impoverished people,0.0,0.0,-0.4404,negative
4265,5148,ukrainian nationalist asassinated russian separatist militant arsen pavlov motorola deduced video showing four masked men machine gun standing front ultranationalist misanthropic division phoenix banner announcing liquidated terrorist motorola militant leader next,0.0,0.0,-0.7964,negative
4266,5149,ukraine fear mass exodus russian visa introduced according ukrainian foreign ministry official oleksii makeiev,-0.0625,0.0625,-0.4939,negative
4267,5150,ukrainenato interparliamentary council unic dnipr french politician demanded proof russian aggression ukraine,0.0,0.0,-0.4767,negative
4268,5151,university student expelled asking president poroshenko uncomfortable question,-0.5,1.0,-0.5574,negative
4269,5152,poll show majority ukrainian dont want vote,0.0,0.0,-0.0572,negative
4270,5153,international mh17 investigation team ignores russian radar data,0.0,0.0,-0.2732,negative
4271,5154,u demand russia make concession moscow accept russia dissolve nuclear pact washington sends 5000 troop egypt new warship mediterranean sea hold civil defense exercise protection 40 million russian nuclear attack deploys s300 missile system syria,0.06818181818181818,0.22727272727272727,-0.296,negative
4272,5155,population russia ukraine belarus single nation,-0.07142857142857142,0.21428571428571427,0.0,neutral
4273,5156,ukraine defense ministry invite separatist militant join rank urging separatist turn together tank apc,-0.8,0.9,0.5106,positive
4274,5157,u authority eliminated democracy america staged coup ukraine support alqaeda,0.0,0.0,0.4588,positive
4275,5158,information warfare major component struggle u russia u already written script regardless really happens georgia ukraine syria hollywood going make movie defeat russian order ensure victory america,0.08750000000000001,0.2333333333333333,-0.5994,negative
4276,5159,ukraine country exist help russophobia,0.0,0.0,0.4019,positive
4277,5160,west unleashed war syria send daesh fighter conquer russia,0.0,0.0,-0.5106,negative
4278,5161,abu bakr albaghdadi camp bucca detention center inside u base iraq five year auspex united state leaving detention centre albahdadid said see new york guy implies knew many u officer soldier detention centre hailed new york city many question mark terrorist organisation would give allegiance leader come u base five year detention earlier released without trial even sent guantanamo like terrorist,-0.05340909090909092,0.5636363636363637,-0.9217,negative
4279,5162,west accuses russia war crime syria divert attention u inability cope daesh,0.0,0.0,-0.91,negative
4280,5163,west actively preparing population war russia,-0.13333333333333333,0.6,-0.3818,negative
4281,5164,hillary clinton suggested necessary bring pressure saudi arabia qatar secretly support isi radical sunni group region,-0.2,0.85,0.128,positive
4282,5165,baltic state tendency suppress local russianlanguage medium outlet close replaced new russianlanguage medium outlet influenced u,0.06818181818181818,0.22727272727272727,0.0,neutral
4283,5166,ukraine organised killing separatist leader arsen pavlov motorola order destabilise ceasefire declare war event terrorist act pavlov dpr hero participated first heroic stand invasion farright,0.475,0.6166666666666667,-0.7783,negative
4284,5167,revolution dignity made ukrainian 2014 bloody coup whose organizer held responsible court justice,-0.30000000000000004,0.7250000000000001,0.6705,positive
4285,5168,without overthrowing current fascist regime kiev special status donbas talk normandy format lead collapse ukraine massive bloodshed,0.11904761904761905,0.6571428571428571,0.3451,positive
4286,5169,usa need civil war ukraine order divert attention world community debt,0.0,0.0,-0.7506,negative
4287,5170,foreign mercenary train ukrainian army carry massacre luhansk,-0.125,0.125,0.0,neutral
4288,5171,saudi arabia qatar biggest donor clinton foundation support saudi arabia qatar directed isil recently leaked email hillary clinton wikileaks prof contributed arming isi,0.0,0.25,0.1027,positive
4289,5172,attack syrian arab red crescent aid convoy mid september perpetrated terrorist u comfortable blaming russia,0.13333333333333333,0.26666666666666666,-0.8271,negative
4290,5174,ukraine prepared cede part territory south bessarabia romania deduced fact ukrainian government react statement made moldovan politician mihai ghimpu claimed ukraine cede territory,0.0,0.0,0.2263,positive
4291,5176,u military personnel warned prepare tactical nuclear exchange russia syria according american news agency newsroom,-0.05,0.05,-0.2732,negative
4292,5177,war syria organized u blow russian interest since assad would let u build gaspipe country,0.0,0.0,-0.2263,negative
4293,5178,u sniper fighting ukrainian side eastern ukraine,0.0,0.0,-0.3612,negative
4294,5179,goal western sanction punish russia germany punish russia think word german want punish russian punish russian people suffered incomprehensible sacrifice liberation people europe including german hitler regime russian 30 year ago showed human compassion accommodated strong desire german live unified country,0.05696969696969696,0.13333333333333333,-0.7096,negative
4295,5180,genghis khan russian prince,0.0,0.0,0.0,neutral
4296,5181,ukraine first president leonid kravchuk congratulated russia president putin birthday saying russia achieve great height thanks president putin,0.4166666666666667,0.42777777777777776,0.7906,positive
4297,5183,german prokremlin journalist hubert seipel positive view putin defines view almost european american audience,0.056818181818181816,0.13636363636363635,0.5574,positive
4298,5184,soviet army fired blank shot event around vilnius tv tower january 1991 thenhead lithuanian parliament blamed civilian death,0.0,0.0,-0.891,negative
4299,5185,65 officially recognized exclusion area sweden effect ghetto lawlessness heavy crime nogo zone police fire brigade often met club stone,-0.2,0.5,-0.7964,negative
4300,5186,evidence joint investigative team presented downing mh17 faked using photoshop,0.0,0.0,0.0,neutral
4301,5187,polemic around mh17 crash attack russia existence since russia demonised punished force pay incident,0.0,0.0,-0.8481,negative
