Unnamed: 0,topics
6493,"persecuted, wave, european, christian, migrant"
6494,"enemy, say, russian, people, russia"
6495,"president, petro, fight, vice, ukrainian"
6496,"regarding, west, mh, investigation, blamed"
6497,"regarding, mh, investigation, blamed, serious"
6498,"regarding, west, investigation, blamed, serious"
6499,"west, mh, ukraine, crime, serious"
6500,"moving, crimea, citizen, german, think"
6501,"city, council, reject, zaporizhzhia, ukrainian"
6502,"europe, scenario, following, used, migrant"
6503,"attitude, thing, eliminated, western, kyiv"
6504,"defense, ministry, launching, unreliable, usled"
6505,"yearold, internal, minister, german, affair"
6506,"population, tatar, power, krym, gradually"
6507,"state, tatar, plan, crimean, concentrate"
6508,"map, quran, address, mysterious, fsb"
6509,"day, map, mysterious, fsb, migrant"
6510,"davos, yuri, fight, vice, trutnev"
6511,"davos, president, petro, ukrainian, poroshenko"
6512,"europe, process, eu, protest, ukrainian"
6513,"tv, news, show, czech, punished"
6514,"tv, news, lying, show, punished"
6515,"syrian, president, prohibition, assad, used"
6516,"president, chemical, opcw, weapon, used"
6517,"minsk, maidan, lukashenka, nazi, overthrown"
6518,"violence, west, instead, czech, supporting"
6519,"attack, prepares, isi, russian, counterpart"
6520,"mikheil, court, criminal, investigating, crime"
6521,"public, turkey, human, take, hostage"
6522,"aim, development, would, relation, provoke"
6523,"ago, blame, journalist, american, two"
6524,"hospitalized, kharkiv, city, ukrainian, outside"
6525,"budapest, threaten, ukraine, never, russia"
6526,"california, kharkiv, flu, city, ukrainian"
6527,"virus, flu, ukrainian, deadly, soldier"
6528,"flu, kharkiv, city, died, outside"
6529,"hospitalized, kharkiv, twenty, died, ukrainian"
6530,"possible, fulfil, anyway, nowadays, nato"
6531,"map, discovered, quran, address, describing"
6532,"proof, change, climate, russian, part"
6533,"well, moldova, romanian, march, previously"
6534,"army, moldova, end, march, signed"
6535,"belonging, agreement, ukraine, romanian, property"
6536,"eg, say, although, russia, nato"
6537,"satanic, video, clinton, today, tried"
6538,"moldova, romanian, case, according, document"
6539,"end, case, march, according, signed"
6540,"usually, base, territory, initial, ukrainian"
6541,"exercise, last, several, fact, troop"
6542,"permanent, territory, initial, gradually, fact"
6543,"exercise, already, transformed, several, ukrainian"
6544,"exercise, creation, american, several, troop"
6545,"mh, berezovsky, herzen, feed, beginning"
6546,"raped, old, girl, russian, year"
6547,"assads, people, protection, one, regime"
6548,"europe, party, american, critical, political"
6549,"illegal, european, baptise, march, beginning"
6550,"illegal, court, baptise, child, beginning"
6551,"report, watchlist, terror, hillary, fsb"
6552,"terror, russia, hillary, add, fsb"
6553,"bomb, great, britain, threatens, nuclear"
6554,"bomb, state, great, threatens, islamic"
6555,"bomb, great, britain, nuclear, islamic"
6556,"officially, invade, war, syria, third"
6557,"officially, going, scale, syria, third"
6558,"allegedly, girl, story, russian, migrant"
6559,"apart, eu, soros, help, russia"
6560,"deal, show, moscow, putin, may"
6561,"confidant, deal, show, open, petro"
6562,"report, clinton, sponsor, russia, hillary"
6563,"leak, virus, recent, laboratory, ukrainian"
6564,"virus, american, russia, ukrainian, decreased"
6565,"must, someone, litvinenko, killed, could"
6566,"wall, poland, ukraine, isi, coming"
6567,"europe, party, critical, nato, political"
6568,"europe, gender, soros, child, want"
6569,"europe, party, american, critical, political"
6570,"ukraine, military, giving, weapon, fulfill"
6571,"raped, freedom, speech, kanal, migrant"
6572,"idea, politician, european, project, financed"
6573,"centre, commission, village, build, citizen"
6574,"britain, porton, skripals, russia, denied"
6575,"victim, terrorist, order, isi, mask"
6576,"population, criminal, elimination, organised, people"
6577,"invade, turkey, military, prevent, want"
6578,"russia, turkey, could, syria, response"
6579,"professional, social, organise, financial, opposition"
6580,"maidan, social, overthrow, trained, resource"
6581,"substantial, poland, alleged, government, want"
6582,"professional, unspecified, government, abroad, resource"
6583,"pro, childrens, publication, school, supported"
6584,"pro, publication, school, czech, unhcr"
6585,"illegal, baptise, child, march, beginning"
6586,"orthodoxy, ideology, ukraine, church, orthodox"
6587,"return, uscentric, imperialism, natural, resource"
6588,"raped, allegedly, girl, story, migrant"
6589,"raped, allegedly, girl, story, migrant"
6590,"raped, girl, story, russian, migrant"
6591,"raped, girl, story, russian, migrant"
6592,"last, feeding, ukraine, russia, year"
6593,"euroatlantic, annexed, transcarpathia, military, region"
6594,"usa, chemical, security, weapon, biological"
6595,"usa, chemical, security, weapon, biological"
6596,"sanction, antirussian, violating, west, propaganda"
6597,"place, georgia, weapon, armenia, link"
6598,"allegedly, girl, story, russian, migrant"
6599,"service, chemical, security, weapon, biological"
6600,"leader, tatar, world, russian, fighter"
6601,"occupation, independent, fact, nato, latvia"
6602,"maintain, ukraine, east, weapon, fighter"
6603,"kremlin, west, cast, medium, serious"
6604,"kremlin, west, cast, western, medium"
6605,"polish, army, mercenary, ukrainian"
6606,"area, comprehensive, deceived, export, free"
6607,"working, comprehensive, quota, dcfta, deep"
6608,"raped, allegedly, story, russian, migrant"
6609,"event, roof, university, prof, provoke"
6610,"raped, interview, uncle, berlin, detail"
6611,"era, war, close, way, organisation"
6612,"everything, liberal, democrat, guilty, destroyed"
6613,"eu, ukraine, agricultural, economic, cheaper"
6614,"raped, girl, russian, berlin, migrant"
6615,"raped, girl, berlin, russian, migrant"
6616,"raped, girl, berlin, russian, migrant"
6617,"raped, girl, berlin, russian, migrant"
6618,"raped, girl, berlin, russian, migrant"
6619,"eurasian, warn, vladislav, aim, putin"
6620,"surkov, aim, deputy, nuland, prevent"
6621,"vladislav, world, vladimir, nuland, nato"
6622,"attack, victoria, vladislav, war, nuland"
6623,"state, oligarch, need, planet, independent"
6624,"secret, nemtsovs, recruited, killer, ukrainian"
6625,"foreign, washington, player, syria, listen"
6626,"surkov, warn, deputy, nuland, third"
6627,"wanted, state, warn, secretary, affair"
6628,"attack, lived, currently, group, ruled"
6629,"upset, report, kinsey, sexual, revolution"
6630,"kinsey, recommendation, january, value, sexual"
6631,"upset, kinsey, behaviour, value, sexual"
6632,"upset, report, value, sexual, revolution"
6633,"europe, aim, western, civilization, resource"
6634,"preserve, interested, become, western, civilization"
6635,"said, commission, revise, georgieva, european"
6636,"said, eu, commission, revise, kristalina"
6637,"president, nazi, people, nazism, ukrainian"
6638,"iraq, radical, weapon, ukrainian, new"
6639,"oil, war, arabia, barrel, per"
6640,"eurasian, opposing, european, russian, integration"
6641,"change, government, citizenship, rule, ukrainian"
6642,"pegida, agent, journalist, protester, provocateur"
6643,"video, agent, show, protester, clearly"
6644,"pegida, journalist, protester, clearly, thrown"
6645,"ukrainian, cutthroat, taught, nazism, hate"
6646,"place, account, sixth, world, term"
6647,"raped, twitter, criticism, established, crisis"
6648,"iraq, islamist, ukraine, fighter, new"
6649,"terrorist, radical, syria, new, force"
6650,"silence, conflict, ukraine, western, east"
6651,"infrastructure, donbas, euromaidan, russia, belongs"
6652,"spend, nbsp, submarine, russian, euro"
6653,"call, malfunctioning, russian, submarine, imperial"
6654,"proof, popularity, nazism, vkontakte, picture"
6655,"pegida, wearing, rapefugees, tshirt, prosecutes"
6656,"leader, wearing, bachman, text, political"
6657,"ukraine, pay, government, citizenship, unnecessary"
6658,"taxpayer, muslim, heroin, cia, people"
6659,"taxpayer, paid, sex, people, cologne"
6660,"activist, reincarnation, ukrainian, announced, political"
6661,"reincarnation, cossack, petro, died, ukrainian"
6662,"resident, anyone, crimea, people, expression"
6663,"explains, territory, magazine, lime, correct"
6664,"president, putin, vladimir, company, picture"
6665,"president, produce, petro, proshenkos, chocolate"
6666,"putin, company, proshenkos, picture, chocolate"
6667,"petro, proshenkos, vladimir, company, chocolate"
6668,"produce, petro, company, picture, chocolate"
6669,"president, petro, proshenkos, picture, chocolate"
6670,"president, putin, company, proshenkos, picture"
6671,"begun, europe, hunt, migrant"
6672,"minisubmarine, report, operation, swedish, signal"
6673,"minisubmarine, report, swedish, signal, document"
6674,"minisubmarine, report, operation, swedish, signal"
6675,"minisubmarine, report, operation, swedish, signal"
6676,"minisubmarine, report, swedish, signal, fact"
6677,"concludes, published, unsuccessful, emerged, signal"
6678,"kherson, oblast, people, republic, whose"
6679,"pegida, welcome, text, establishment, political"
6680,"staged, event, muslim, secret, member"
6681,"service, secret, staged, event, ally"
6682,"jordan, arab, terrorist, russia, israel"
6683,"historic, event, knife, long, night"
6684,"kherson, drunk, ukrainian, full, neighbouring"
6685,"expanding, united, stop, created, southward"
6686,"kravchuk, unreal, president, thats, crimea"
6687,"proof, ukraine, nazism, vkontakte, picture"
6688,"oil, say, isi, german, force"
6689,"say, isi, mission, german, force"
6690,"oil, say, russian, german, force"
6691,"air, oil, germany, isi, force"
6692,"mariupol, drunk, mercenary, resident, ukrainian"
6693,"based, pursue, finnish, right, russian"
6694,"west, aim, created, russian, revolution"
6695,"boss, mafia, continues, connected, drug"
6696,"activity, continues, connected, borissov, current"
6697,"prostitute, czech, refugee, german, revenge"
6698,"spread, need, government, refugee, german"
6699,"buying, feverishly, trade, russian, product"
6700,"plan, putin, aim, vladimir, andropov"
6701,"parade, early, sickle, ukraine, nowadays"
6702,"interest, autonomous, military, deprived, sovereignty"
6703,"profascist, well, hammer, ssveterans, used"
6704,"report, warns, protest, caused, russian"
6705,"report, warns, protest, russian, security"
6706,"downfall, warns, caused, security, huge"
6707,"satellite, pulse, cia, palestinian, electromagnetic"
6708,"death, cia, michael, revealed, song"
6709,"email, fairy, based, national, leaked"
6710,"email, state, brussels, national, correspondence"
6711,"email, minister, government, national, directed"
6712,"email, brussels, national, czech, adviser"
6713,"email, head, brussels, national, leaked"
6714,"situation, military, russian, nato, weapon"
6715,"europe, situation, move, nato, nuclear"
6716,"well, early, similar, nowadays, program"
6717,"joining, batallions, isi, ukrainian, fighter"
6718,"joining, batallions, isi, ukrainian, fighter"
6719,"joining, batallions, isi, ukrainian, fighter"
6720,"prof, azov, fighter, isi, picture"
6721,"azov, picture, isi, batallion, fighter"
6722,"arrive, europe, similar, within, harassment"
6723,"happy, illegitimate, wish, ukrainian, fighter"
6724,"moppingup, tatar, operation, barbarous, batallion"
6725,"rampage, touch, german, intifada, cologne"
6726,"email, public, change, prime, immigration"
6727,"european, long, russia, citizen, living"
6728,"governed, violence, coup, donbas, kyiv"
6729,"sanction, legitimise, magnitsky, mislead, affair"
6730,"sanction, eu, anyone, project, mislead"
6731,"continuous, remain, requiring, main, method"
6732,"whole, ukraine, euromaidan, nato, directed"
6733,"nato, probable, therefore, bombing, new"
6734,"get, helping, isi, probable, nato"
6735,"usa, isi, probable, nato, new"
6736,"map, apologized, russian, year, cocacola"
6737,"mariupol, recently, threat, country, arrived"
6738,"laden, sponsored, say, cia, living"
6739,"osama, bin, snowden, bahamas, edward"
6740,"europe, russian, border, nato, nuclear"
6741,"population, warmongering, call, european, russian"
6742,"population, call, russian, european, overtake"
6743,"population, usa, call, russian, slaughter"
6744,"population, call, european, russian, committing"
6745,"population, call, peace, european, russian"
6746,"sanction, reunification, crimea, abroad, due"
6747,"policy, reunification, russia, living, due"
6748,"sanction, crimea, russia, ukrainian, condemned"
6749,"sanction, policy, crimea, russia, abroad"
